payment_id,customer_id,decision_number,decision_type,selected_action,failure_class,reasons,probabilities,expected_values,fallback_used,risk_checks_passed,policy_version,dry_run
TXN0000140441,C002607,2,fallback,whatsapp_reminder,authentication_required,"[""decision_uncertain"", ""expected_value_margin:None"", ""probability_margin:None""]","{""escalate_to_merchant"": 0.49648297, ""payment_link"": 0.65284866, ""retry_payment"": 0.60956234, ""whatsapp_reminder"": 0.64299965}","{""escalate_to_merchant"": 123.94, ""payment_link"": 179.85, ""retry_payment"": 179.87, ""whatsapp_reminder"": 184.15}",True,True,recovery_policy_v3,True
TXN0000140441,C002607,3,stop,,authentication_required,"[""no_eligible_positive_value_action"", ""failure_matrix:block""]","{""escalate_to_merchant"": 0.49648297, ""payment_link"": 0.65284866, ""retry_payment"": 0.60956234, ""whatsapp_reminder"": 0.64299965}","{""escalate_to_merchant"": 123.94, ""payment_link"": 179.85, ""retry_payment"": 179.87, ""whatsapp_reminder"": 169.15}",False,False,recovery_policy_v3,True
TXN0000201737,C009719,1,fallback,payment_link,authentication_required,"[""decision_uncertain"", ""expected_value_margin:4.897873044013977"", ""probability_margin:0.01187354326248169""]","{""escalate_to_merchant"": 0.53645879, ""payment_link"": 0.63486952, ""retry_payment"": 0.6097675, ""whatsapp_reminder"": 0.62299597}","{""escalate_to_merchant"": 297.95, ""payment_link"": 371.19, ""retry_payment"": 364.08, ""whatsapp_reminder"": 366.29}",True,True,recovery_policy_v3,True
TXN0000155503,C004978,1,allow,payment_link,technical_retryable,"[""eligible"", ""contextually_supported_or_manual"", ""highest_risk_adjusted_expected_value"", ""expected_value_margin:338.15"", ""probability_margin:0.06157064""]","{""escalate_to_merchant"": 0.35424918, ""payment_link"": 0.57939595, ""retry_payment"": 0.51782531, ""whatsapp_reminder"": 0.56390435}","{""escalate_to_merchant"": 1966.59, ""payment_link"": 3246.36, ""retry_payment"": 2908.21, ""whatsapp_reminder"": 3161.52}",False,True,recovery_policy_v3,True
TXN0000014480,C003183,1,fallback,whatsapp_reminder,authentication_required,"[""decision_uncertain"", ""expected_value_margin:0.10191535949707031"", ""probability_margin:-0.03703594207763672""]","{""escalate_to_merchant"": 0.47335729, ""payment_link"": 0.66774082, ""retry_payment"": 0.62296766, ""whatsapp_reminder"": 0.63070488}","{""escalate_to_merchant"": 2.45, ""payment_link"": 27.73, ""retry_payment"": 33.13, ""whatsapp_reminder"": 27.83}",True,True,recovery_policy_v3,True
TXN0000014480,C003183,2,fallback,payment_link,authentication_required,"[""decision_uncertain"", ""expected_value_margin:None"", ""probability_margin:None""]","{""escalate_to_merchant"": 0.47335729, ""payment_link"": 0.66774082, ""retry_payment"": 0.62296766, ""whatsapp_reminder"": 0.63070488}","{""escalate_to_merchant"": 2.45, ""payment_link"": 27.73, ""retry_payment"": 33.13, ""whatsapp_reminder"": 12.83}",True,True,recovery_policy_v3,True
TXN0000191292,C004807,1,fallback,whatsapp_reminder,customer_decline,"[""decision_uncertain"", ""expected_value_margin:None"", ""probability_margin:None""]","{""escalate_to_merchant"": 0.42191532, ""payment_link"": 0.51570797, ""retry_payment"": 0.47478878, ""whatsapp_reminder"": 0.54465115}","{""escalate_to_merchant"": 96.51, ""payment_link"": 137.52, ""retry_payment"": 133.74, ""whatsapp_reminder"": 148.11}",True,True,recovery_policy_v3,True
TXN0000191292,C004807,2,stop,,customer_decline,"[""no_eligible_positive_value_action"", ""failure_matrix:block""]","{""escalate_to_merchant"": 0.42191532, ""payment_link"": 0.51570797, ""retry_payment"": 0.47478878, ""whatsapp_reminder"": 0.54465115}","{""escalate_to_merchant"": 96.51, ""payment_link"": 137.52, ""retry_payment"": 133.74, ""whatsapp_reminder"": 133.11}",False,False,recovery_policy_v3,True
TXN0000071205,C006458,1,fallback,retry_payment,technical_retryable,"[""decision_uncertain"", ""expected_value_margin:None"", ""probability_margin:None""]","{""escalate_to_merchant"": 0.53654808, ""payment_link"": 0.71294665, ""retry_payment"": 0.63186574, ""whatsapp_reminder"": 0.71580642}","{""escalate_to_merchant"": 886.06, ""payment_link"": 1199.58, ""retry_payment"": 1069.91, ""whatsapp_reminder"": 1206.69}",True,True,recovery_policy_v3,True
TXN0000180168,C001004,1,stop,,authentication_required,"[""no_eligible_positive_value_action"", ""failure_matrix:block""]","{""escalate_to_merchant"": 0.48939329, ""payment_link"": 0.63646466, ""retry_payment"": 0.60713172, ""whatsapp_reminder"": 0.62840658}","{""escalate_to_merchant"": 25.41, ""payment_link"": 54.56, ""retry_payment"": 59.53, ""whatsapp_reminder"": 55.98}",False,False,recovery_policy_v3,True
TXN0000183443,C002328,1,fallback,retry_payment,technical_retryable,"[""decision_uncertain"", ""expected_value_margin:None"", ""probability_margin:None""]","{""escalate_to_merchant"": 0.46562734, ""payment_link"": 0.61246109, ""retry_payment"": 0.60201764, ""whatsapp_reminder"": 0.63093835}","{""escalate_to_merchant"": 13.18, ""payment_link"": 39.22, ""retry_payment"": 46.37, ""whatsapp_reminder"": 42.99}",True,True,recovery_policy_v3,True
TXN0000142917,C007005,1,fallback,escalate_to_merchant,merchant_configuration,"[""decision_uncertain"", ""expected_value_margin:None"", ""probability_margin:None""]","{""escalate_to_merchant"": 0.5206961, ""payment_link"": 0.67457545, ""retry_payment"": 0.59514642, ""whatsapp_reminder"": 0.66465813}","{""escalate_to_merchant"": 331.16, ""payment_link"": 450.41, ""retry_payment"": 404.08, ""whatsapp_reminder"": 445.88}",True,True,recovery_policy_v3,True
TXN0000189447,C005764,1,stop,,customer_decline,"[""no_eligible_positive_value_action"", ""failure_matrix:block""]","{""escalate_to_merchant"": 0.55742413, ""payment_link"": 0.68849355, ""retry_payment"": 0.65336049, ""whatsapp_reminder"": 0.66453081}","{""escalate_to_merchant"": 59.73, ""payment_link"": 93.65, ""retry_payment"": 96.31, ""whatsapp_reminder"": 92.26}",False,False,recovery_policy_v3,True
TXN0000224199,C004044,1,allow,whatsapp_reminder,authentication_required,"[""eligible"", ""contextually_supported_or_manual"", ""highest_risk_adjusted_expected_value"", ""expected_value_margin:32.46"", ""probability_margin:0.02369702""]","{""escalate_to_merchant"": 0.45650753, ""payment_link"": 0.61417383, ""retry_payment"": 0.62717104, ""whatsapp_reminder"": 0.63787085}","{""escalate_to_merchant"": 557.05, ""payment_link"": 772.07, ""retry_payment"": 796.64, ""whatsapp_reminder"": 804.54}",False,True,recovery_policy_v3,True
TXN0000025621,C000651,1,fallback,payment_link,authentication_required,"[""decision_uncertain"", ""expected_value_margin:5.053747177124023"", ""probability_margin:0.008262157440185547""]","{""escalate_to_merchant"": 0.50405109, ""payment_link"": 0.67430621, ""retry_payment"": 0.63185573, ""whatsapp_reminder"": 0.66604406}","{""escalate_to_merchant"": 420.58, ""payment_link"": 585.09, ""retry_payment"": 555.56, ""whatsapp_reminder"": 580.03}",True,True,recovery_policy_v3,True
TXN0000095177,C001518,1,allow,whatsapp_reminder,authentication_required,"[""eligible"", ""contextually_supported_or_manual"", ""highest_risk_adjusted_expected_value"", ""expected_value_margin:15.13"", ""probability_margin:0.04063743""]","{""escalate_to_merchant"": 0.45559126, ""payment_link"": 0.59222746, ""retry_payment"": 0.55440158, ""whatsapp_reminder"": 0.63286489}","{""escalate_to_merchant"": 119.42, ""payment_link"": 176.74, ""retry_payment"": 172.75, ""whatsapp_reminder"": 191.87}",False,True,recovery_policy_v3,True
TXN0000095177,C001518,2,fallback,payment_link,authentication_required,"[""decision_uncertain"", ""expected_value_margin:None"", ""probability_margin:None""]","{""escalate_to_merchant"": 0.45559126, ""payment_link"": 0.59222746, ""retry_payment"": 0.55440158, ""whatsapp_reminder"": 0.63286489}","{""escalate_to_merchant"": 119.42, ""payment_link"": 176.74, ""retry_payment"": 172.75, ""whatsapp_reminder"": 176.87}",True,True,recovery_policy_v3,True
TXN0000009116,C008089,1,stop,,customer_decline,"[""no_eligible_positive_value_action"", ""failure_matrix:block""]","{""escalate_to_merchant"": 0.5150578, ""payment_link"": 0.7234332, ""retry_payment"": 0.66797888, ""whatsapp_reminder"": 0.69945651}","{""escalate_to_merchant"": 952.58, ""payment_link"": 1362.08, ""retry_payment"": 1264.82, ""whatsapp_reminder"": 1318.82}",False,False,recovery_policy_v3,True
TXN0000171793,C009255,1,fallback,whatsapp_reminder,authentication_required,"[""decision_uncertain"", ""expected_value_margin:None"", ""probability_margin:None""]","{""escalate_to_merchant"": 0.54413372, ""payment_link"": 0.67139775, ""retry_payment"": 0.61532444, ""whatsapp_reminder"": 0.67351913}","{""escalate_to_merchant"": 88.18, ""payment_link"": 128.65, ""retry_payment"": 124.99, ""whatsapp_reminder"": 131.34}",True,True,recovery_policy_v3,True
TXN0000060492,C005253,1,stop,,customer_decline,"[""no_eligible_positive_value_action"", ""failure_matrix:block""]","{""escalate_to_merchant"": 0.49215692, ""payment_link"": 0.65739858, ""retry_payment"": 0.5987196, ""whatsapp_reminder"": 0.65143502}","{""escalate_to_merchant"": 142.33, ""payment_link"": 212.52, ""retry_payment"": 200.56, ""whatsapp_reminder"": 212.74}",False,False,recovery_policy_v3,True
TXN0000081660,C005352,1,allow,payment_link,technical_retryable,"[""eligible"", ""contextually_supported_or_manual"", ""highest_risk_adjusted_expected_value"", ""expected_value_margin:299.18"", ""probability_margin:0.06032604""]","{""escalate_to_merchant"": 0.35663977, ""payment_link"": 0.57039458, ""retry_payment"": 0.51006854, ""whatsapp_reminder"": 0.58800888}","{""escalate_to_merchant"": 1791.01, ""payment_link"": 2893.45, ""retry_payment"": 2594.27, ""whatsapp_reminder"": 2985.39}",False,True,recovery_policy_v3,True
TXN0000119409,C000640,1,allow,payment_link,authentication_required,"[""eligible"", ""contextually_supported_or_manual"", ""highest_risk_adjusted_expected_value"", ""expected_value_margin:26.86"", ""probability_margin:0.02470785""]","{""escalate_to_merchant"": 0.45460236, ""payment_link"": 0.68201131, ""retry_payment"": 0.612881, ""whatsapp_reminder"": 0.65730345}","{""escalate_to_merchant"": 510.52, ""payment_link"": 792.41, ""retry_payment"": 718.97, ""whatsapp_reminder"": 765.55}",False,True,recovery_policy_v3,True
TXN0000119409,C000640,2,fallback,whatsapp_reminder,authentication_required,"[""decision_uncertain"", ""expected_value_margin:None"", ""probability_margin:None""]","{""escalate_to_merchant"": 0.45460236, ""payment_link"": 0.68201131, ""retry_payment"": 0.612881, ""whatsapp_reminder"": 0.65730345}","{""escalate_to_merchant"": 510.52, ""payment_link"": 787.41, ""retry_payment"": 718.97, ""whatsapp_reminder"": 765.55}",True,True,recovery_policy_v3,True
TXN0000050027,C003084,1,stop,,customer_decline,"[""no_eligible_positive_value_action"", ""failure_matrix:block""]","{""escalate_to_merchant"": 0.43926728, ""payment_link"": 0.58172423, ""retry_payment"": 0.51015717, ""whatsapp_reminder"": 0.57562995}","{""escalate_to_merchant"": -8.31, ""payment_link"": 11.11, ""retry_payment"": 16.39, ""whatsapp_reminder"": 13.12}",False,False,recovery_policy_v3,True
TXN0000186272,C006677,1,fallback,whatsapp_reminder,authentication_required,"[""decision_uncertain"", ""expected_value_margin:None"", ""probability_margin:None""]","{""escalate_to_merchant"": 0.40636605, ""payment_link"": 0.616777, ""retry_payment"": 0.57411093, ""whatsapp_reminder"": 0.61177617}","{""escalate_to_merchant"": 100.16, ""payment_link"": 178.97, ""retry_payment"": 173.83, ""whatsapp_reminder"": 179.68}",True,True,recovery_policy_v3,True
TXN0000186272,C006677,2,stop,,authentication_required,"[""no_eligible_positive_value_action"", ""failure_matrix:block""]","{""escalate_to_merchant"": 0.40636605, ""payment_link"": 0.616777, ""retry_payment"": 0.57411093, ""whatsapp_reminder"": 0.61177617}","{""escalate_to_merchant"": 100.16, ""payment_link"": 178.97, ""retry_payment"": 173.83, ""whatsapp_reminder"": 164.68}",False,False,recovery_policy_v3,True
TXN0000170195,C003604,1,stop,,technical_retryable,"[""no_eligible_positive_value_action"", ""failure_matrix:block""]","{""escalate_to_merchant"": 0.47172362, ""payment_link"": 0.66416627, ""retry_payment"": 0.60653043, ""whatsapp_reminder"": 0.64947748}","{""escalate_to_merchant"": 422.67, ""payment_link"": 619.29, ""retry_payment"": 572.6, ""whatsapp_reminder"": 607.6}",False,False,recovery_policy_v3,True
TXN0000003749,C001280,1,fallback,payment_link,customer_decline,"[""decision_uncertain"", ""expected_value_margin:9.696461856365204"", ""probability_margin:0.021760404109954834""]","{""escalate_to_merchant"": 0.47319734, ""payment_link"": 0.66223055, ""retry_payment"": 0.599549, ""whatsapp_reminder"": 0.64047015}","{""escalate_to_merchant"": 234.79, ""payment_link"": 352.56, ""retry_payment"": 326.15, ""whatsapp_reminder"": 342.87}",True,True,recovery_policy_v3,True
TXN0000153955,C000976,1,fallback,retry_payment,technical_retryable,"[""decision_uncertain"", ""expected_value_margin:None"", ""probability_margin:None""]","{""escalate_to_merchant"": 0.53438663, ""payment_link"": 0.65730458, ""retry_payment"": 0.63331145, ""whatsapp_reminder"": 0.66387659}","{""escalate_to_merchant"": 60.5, ""payment_link"": 94.17, ""retry_payment"": 98.33, ""whatsapp_reminder"": 97.47}",True,True,recovery_policy_v3,True
TXN0000153955,C000976,2,stop,,technical_retryable,"[""no_eligible_positive_value_action"", ""failure_matrix:block""]","{""escalate_to_merchant"": 0.53438663, ""payment_link"": 0.65730458, ""retry_payment"": 0.63331145, ""whatsapp_reminder"": 0.66387659}","{""escalate_to_merchant"": 60.5, ""payment_link"": 94.17, ""retry_payment"": 93.33, ""whatsapp_reminder"": 97.47}",False,False,recovery_policy_v3,True
TXN0000143933,C008612,1,fallback,escalate_to_merchant,merchant_configuration,"[""no_supported_positive_value_action"", ""manual_escalation_fallback""]","{""escalate_to_merchant"": 0.50398004, ""payment_link"": 0.64635664, ""retry_payment"": 0.59885573, ""whatsapp_reminder"": 0.609047}","{""escalate_to_merchant"": 10.78, ""payment_link"": 34.89, ""retry_payment"": 39.52, ""whatsapp_reminder"": 34.49}",True,True,recovery_policy_v3,True
TXN0000131914,C003606,1,stop,,authentication_required,"[""no_eligible_positive_value_action"", ""failure_matrix:block""]","{""escalate_to_merchant"": 0.36722666, ""payment_link"": 0.50833809, ""retry_payment"": 0.43128318, ""whatsapp_reminder"": 0.53660583}","{""escalate_to_merchant"": 275.39, ""payment_link"": 404.82, ""retry_payment"": 349.79, ""whatsapp_reminder"": 430.19}",False,False,recovery_policy_v3,True
TXN0000205318,C008714,1,fallback,escalate_to_merchant,merchant_configuration,"[""decision_uncertain"", ""expected_value_margin:None"", ""probability_margin:None""]","{""escalate_to_merchant"": 0.42396197, ""payment_link"": 0.62226301, ""retry_payment"": 0.54990327, ""whatsapp_reminder"": 0.6045332}","{""escalate_to_merchant"": 402.35, ""payment_link"": 616.24, ""retry_payment"": 551.3, ""whatsapp_reminder"": 600.62}",True,True,recovery_policy_v3,True
TXN0000022077,C004740,1,allow,payment_link,technical_retryable,"[""eligible"", ""contextually_supported_or_manual"", ""highest_risk_adjusted_expected_value"", ""expected_value_margin:245.59"", ""probability_margin:0.05047488""]","{""escalate_to_merchant"": 0.40359634, ""payment_link"": 0.60766739, ""retry_payment"": 0.5571925, ""whatsapp_reminder"": 0.61890841}","{""escalate_to_merchant"": 2002.67, ""payment_link"": 3041.92, ""retry_payment"": 2796.34, ""whatsapp_reminder"": 3100.65}",False,True,recovery_policy_v3,True
TXN0000246411,C000493,1,stop,,technical_retryable,"[""no_eligible_positive_value_action"", ""failure_matrix:block""]","{""escalate_to_merchant"": 0.34724575, ""payment_link"": 0.54446822, ""retry_payment"": 0.48996004, ""whatsapp_reminder"": 0.53602451}","{""escalate_to_merchant"": 388.92, ""payment_link"": 638.01, ""retry_payment"": 581.03, ""whatsapp_reminder"": 630.19}",False,False,recovery_policy_v3,True
TXN0000188919,C003992,1,fallback,payment_link,customer_decline,"[""decision_uncertain"", ""expected_value_margin:80.50698721408844"", ""probability_margin:0.012605786323547363""]","{""escalate_to_merchant"": 0.34066686, ""payment_link"": 0.54813367, ""retry_payment"": 0.50700736, ""whatsapp_reminder"": 0.53552788}","{""escalate_to_merchant"": 2211.48, ""payment_link"": 3587.5, ""retry_payment"": 3325.5, ""whatsapp_reminder"": 3506.99}",True,True,recovery_policy_v3,True
TXN0000188919,C003992,2,fallback,whatsapp_reminder,customer_decline,"[""decision_uncertain"", ""expected_value_margin:None"", ""probability_margin:None""]","{""escalate_to_merchant"": 0.34066686, ""payment_link"": 0.54813367, ""retry_payment"": 0.50700736, ""whatsapp_reminder"": 0.53552788}","{""escalate_to_merchant"": 2211.48, ""payment_link"": 3582.5, ""retry_payment"": 3325.5, ""whatsapp_reminder"": 3506.99}",True,True,recovery_policy_v3,True
TXN0000188919,C003992,3,stop,,customer_decline,"[""no_eligible_positive_value_action"", ""failure_matrix:block""]","{""escalate_to_merchant"": 0.34066686, ""payment_link"": 0.54813367, ""retry_payment"": 0.50700736, ""whatsapp_reminder"": 0.53552788}","{""escalate_to_merchant"": 2211.48, ""payment_link"": 3582.5, ""retry_payment"": 3325.5, ""whatsapp_reminder"": 3491.99}",False,False,recovery_policy_v3,True
TXN0000178856,C004263,1,fallback,retry_payment,technical_retryable,"[""decision_uncertain"", ""expected_value_margin:None"", ""probability_margin:None""]","{""escalate_to_merchant"": 0.51936847, ""payment_link"": 0.72263831, ""retry_payment"": 0.64376932, ""whatsapp_reminder"": 0.68104964}","{""escalate_to_merchant"": 1324.32, ""payment_link"": 1866.41, ""retry_payment"": 1669.51, ""whatsapp_reminder"": 1760.62}",True,True,recovery_policy_v3,True
