payment_id,customer_id,prediction_time,logged_action,logging_probability,logged_recovered,base_policy_intervention,fraud_flag,raw_best_action,selected_action,selected_probability,decision_margin,fallback_used,decision_reason,selected_action_supported,candidate_actions,predicted_retry_payment_probability,retry_payment_support_count,retry_payment_support_ess,retry_payment_supported,predicted_payment_link_probability,payment_link_support_count,payment_link_support_ess,payment_link_supported,predicted_whatsapp_reminder_probability,whatsapp_reminder_support_count,whatsapp_reminder_support_ess,whatsapp_reminder_supported,predicted_escalate_to_merchant_probability,escalate_to_merchant_support_count,escalate_to_merchant_support_ess,escalate_to_merchant_supported
TXN0000035278,C002802,2024-11-06 21:40:25,whatsapp_reminder,0.90000000,0,whatsapp_reminder,0,payment_link,retry_payment,0.63354146,0.11596000,False,highest_supported_probability,True,"{""escalate_to_merchant"": {""action_count"": 93, ""effective_sample_size"": 13.89845234, ""probability"": 0.51758146, ""supported"": true}, ""payment_link"": {""action_count"": 1, ""effective_sample_size"": 1.0, ""probability"": 0.66927838, ""supported"": false}, ""retry_payment"": {""action_count"": 60, ""effective_sample_size"": 8.27440554, ""probability"": 0.63354146, ""supported"": true}, ""whatsapp_reminder"": {""action_count"": 46, ""effective_sample_size"": 6.69767366, ""probability"": 0.66056788, ""supported"": false}}",0.63354146,60,8.27440554,True,0.66927838,1,1.00000000,False,0.66056788,46,6.69767366,False,0.51758146,93,13.89845234,True
TXN0000193304,C008216,2024-11-06 22:09:54,whatsapp_reminder,0.90000000,0,whatsapp_reminder,0,payment_link,escalate_to_merchant,0.36797440,,True,no_supported_candidate_safety_fallback,False,"{""escalate_to_merchant"": {""action_count"": 2, ""effective_sample_size"": 1.0739726, ""probability"": 0.3679744, ""supported"": false}, ""payment_link"": {""action_count"": 0, ""effective_sample_size"": 0.0, ""probability"": 0.46512121, ""supported"": false}, ""retry_payment"": {""action_count"": 3, ""effective_sample_size"": 3.0, ""probability"": 0.4468222, ""supported"": false}, ""whatsapp_reminder"": {""action_count"": 19, ""effective_sample_size"": 19.0, ""probability"": 0.44050282, ""supported"": false}}",0.44682220,3,3.00000000,False,0.46512121,0,0.00000000,False,0.44050282,19,19.00000000,False,0.36797440,2,1.07397260,False
TXN0000056420,C007184,2024-11-07 00:18:15,whatsapp_reminder,0.03333333,0,escalate_to_merchant,0,payment_link,retry_payment,0.54225022,0.00415272,True,insufficient_probability_margin,True,"{""escalate_to_merchant"": {""action_count"": 694, ""effective_sample_size"": 97.85794, ""probability"": 0.41220483, ""supported"": true}, ""payment_link"": {""action_count"": 85, ""effective_sample_size"": 37.80492775, ""probability"": 0.59185457, ""supported"": true}, ""retry_payment"": {""action_count"": 359, ""effective_sample_size"": 56.24386377, ""probability"": 0.54225022, ""supported"": true}, ""whatsapp_reminder"": {""action_count"": 126, ""effective_sample_size"": 41.91580028, ""probability"": 0.58770186, ""supported"": true}}",0.54225022,359,56.24386377,True,0.59185457,85,37.80492775,True,0.58770186,126,41.91580028,True,0.41220483,694,97.85794000,True
TXN0000222246,C007686,2024-11-07 07:03:16,whatsapp_reminder,0.90000000,0,whatsapp_reminder,0,payment_link,whatsapp_reminder,0.66365087,0.01981664,False,highest_supported_probability,True,"{""escalate_to_merchant"": {""action_count"": 237, ""effective_sample_size"": 33.53941007, ""probability"": 0.54889208, ""supported"": true}, ""payment_link"": {""action_count"": 9, ""effective_sample_size"": 9.0, ""probability"": 0.69258529, ""supported"": false}, ""retry_payment"": {""action_count"": 126, ""effective_sample_size"": 18.74890631, ""probability"": 0.64383423, ""supported"": true}, ""whatsapp_reminder"": {""action_count"": 73, ""effective_sample_size"": 15.08078281, ""probability"": 0.66365087, ""supported"": true}}",0.64383423,126,18.74890631,True,0.69258529,9,9.00000000,False,0.66365087,73,15.08078281,True,0.54889208,237,33.53941007,True
TXN0000108622,C008955,2024-11-07 08:59:54,whatsapp_reminder,0.90000000,0,whatsapp_reminder,0,payment_link,retry_payment,0.51387417,0.01568842,True,insufficient_probability_margin,True,"{""escalate_to_merchant"": {""action_count"": 237, ""effective_sample_size"": 33.53941007, ""probability"": 0.41860041, ""supported"": true}, ""payment_link"": {""action_count"": 9, ""effective_sample_size"": 9.0, ""probability"": 0.53648758, ""supported"": false}, ""retry_payment"": {""action_count"": 126, ""effective_sample_size"": 18.74890631, ""probability"": 0.51387417, ""supported"": true}, ""whatsapp_reminder"": {""action_count"": 73, ""effective_sample_size"": 15.08078281, ""probability"": 0.52956259, ""supported"": true}}",0.51387417,126,18.74890631,True,0.53648758,9,9.00000000,False,0.52956259,73,15.08078281,True,0.41860041,237,33.53941007,True
TXN0000104777,C007227,2024-11-07 09:42:34,payment_link,0.90000000,1,payment_link,0,payment_link,payment_link,0.65057069,0.03971070,False,highest_supported_probability,True,"{""escalate_to_merchant"": {""action_count"": 196, ""effective_sample_size"": 56.61961283, ""probability"": 0.41723564, ""supported"": true}, ""payment_link"": {""action_count"": 625, ""effective_sample_size"": 91.91881191, ""probability"": 0.65057069, ""supported"": true}, ""retry_payment"": {""action_count"": 387, ""effective_sample_size"": 66.60326136, ""probability"": 0.58683872, ""supported"": true}, ""whatsapp_reminder"": {""action_count"": 50, ""effective_sample_size"": 36.09870729, ""probability"": 0.61085999, ""supported"": true}}",0.58683872,387,66.60326136,True,0.65057069,625,91.91881191,True,0.61085999,50,36.09870729,True,0.41723564,196,56.61961283,True
TXN0000236939,C003820,2024-11-07 10:06:19,retry_payment,0.90000000,1,retry_payment,0,whatsapp_reminder,retry_payment,0.59564865,0.00067770,True,insufficient_probability_margin,True,"{""escalate_to_merchant"": {""action_count"": 685, ""effective_sample_size"": 101.1676816, ""probability"": 0.50764203, ""supported"": true}, ""payment_link"": {""action_count"": 55, ""effective_sample_size"": 50.36414754, ""probability"": 0.63621652, ""supported"": true}, ""retry_payment"": {""action_count"": 382, ""effective_sample_size"": 61.49646714, ""probability"": 0.59564865, ""supported"": true}, ""whatsapp_reminder"": {""action_count"": 122, ""effective_sample_size"": 42.51287438, ""probability"": 0.63689423, ""supported"": true}}",0.59564865,382,61.49646714,True,0.63621652,55,50.36414754,True,0.63689423,122,42.51287438,True,0.50764203,685,101.16768160,True
TXN0000068932,C000343,2024-11-07 10:32:26,escalate_to_merchant,0.90000000,1,escalate_to_merchant,0,payment_link,whatsapp_reminder,0.51513034,0.04415613,False,highest_supported_probability,True,"{""escalate_to_merchant"": {""action_count"": 211, ""effective_sample_size"": 29.09046962, ""probability"": 0.36910558, ""supported"": true}, ""payment_link"": {""action_count"": 17, ""effective_sample_size"": 16.07278182, ""probability"": 0.52857691, ""supported"": false}, ""retry_payment"": {""action_count"": 172, ""effective_sample_size"": 27.72056966, ""probability"": 0.47097421, ""supported"": true}, ""whatsapp_reminder"": {""action_count"": 66, ""effective_sample_size"": 18.92736169, ""probability"": 0.51513034, ""supported"": true}}",0.47097421,172,27.72056966,True,0.52857691,17,16.07278182,False,0.51513034,66,18.92736169,True,0.36910558,211,29.09046962,True
TXN0000122582,C003502,2024-11-07 10:48:33,escalate_to_merchant,0.90000000,0,escalate_to_merchant,0,payment_link,retry_payment,0.56866151,0.01128578,True,insufficient_probability_margin,True,"{""escalate_to_merchant"": {""action_count"": 694, ""effective_sample_size"": 97.85794, ""probability"": 0.4226242, ""supported"": true}, ""payment_link"": {""action_count"": 85, ""effective_sample_size"": 37.80492775, ""probability"": 0.6248045, ""supported"": true}, ""retry_payment"": {""action_count"": 359, ""effective_sample_size"": 56.24386377, ""probability"": 0.56866151, ""supported"": true}, ""whatsapp_reminder"": {""action_count"": 126, ""effective_sample_size"": 41.91580028, ""probability"": 0.61351871, ""supported"": true}}",0.56866151,359,56.24386377,True,0.62480450,85,37.80492775,True,0.61351871,126,41.91580028,True,0.42262420,694,97.85794000,True
TXN0000054056,C004339,2024-11-07 11:23:24,retry_payment,0.90000000,1,retry_payment,0,whatsapp_reminder,whatsapp_reminder,0.67012304,0.04817027,False,highest_supported_probability,True,"{""escalate_to_merchant"": {""action_count"": 211, ""effective_sample_size"": 29.09046962, ""probability"": 0.5033291, ""supported"": true}, ""payment_link"": {""action_count"": 17, ""effective_sample_size"": 16.07278182, ""probability"": 0.65174568, ""supported"": false}, ""retry_payment"": {""action_count"": 172, ""effective_sample_size"": 27.72056966, ""probability"": 0.62195277, ""supported"": true}, ""whatsapp_reminder"": {""action_count"": 66, ""effective_sample_size"": 18.92736169, ""probability"": 0.67012304, ""supported"": true}}",0.62195277,172,27.72056966,True,0.65174568,17,16.07278182,False,0.67012304,66,18.92736169,True,0.50332910,211,29.09046962,True
TXN0000056581,C006897,2024-11-07 11:29:56,payment_link,0.90000000,0,payment_link,0,payment_link,retry_payment,0.56080133,0.00790602,True,insufficient_probability_margin,True,"{""escalate_to_merchant"": {""action_count"": 196, ""effective_sample_size"": 56.61961283, ""probability"": 0.38977006, ""supported"": true}, ""payment_link"": {""action_count"": 625, ""effective_sample_size"": 91.91881191, ""probability"": 0.60610569, ""supported"": true}, ""retry_payment"": {""action_count"": 387, ""effective_sample_size"": 66.60326136, ""probability"": 0.56080133, ""supported"": true}, ""whatsapp_reminder"": {""action_count"": 50, ""effective_sample_size"": 36.09870729, ""probability"": 0.59819967, ""supported"": true}}",0.56080133,387,66.60326136,True,0.60610569,625,91.91881191,True,0.59819967,50,36.09870729,True,0.38977006,196,56.61961283,True
TXN0000140441,C002607,2024-11-07 12:07:08,escalate_to_merchant,0.90000000,0,escalate_to_merchant,0,payment_link,retry_payment,0.60956234,0.00984901,True,insufficient_probability_margin,True,"{""escalate_to_merchant"": {""action_count"": 694, ""effective_sample_size"": 97.85794, ""probability"": 0.49648297, ""supported"": true}, ""payment_link"": {""action_count"": 85, ""effective_sample_size"": 37.80492775, ""probability"": 0.65284866, ""supported"": true}, ""retry_payment"": {""action_count"": 359, ""effective_sample_size"": 56.24386377, ""probability"": 0.60956234, ""supported"": true}, ""whatsapp_reminder"": {""action_count"": 126, ""effective_sample_size"": 41.91580028, ""probability"": 0.64299965, ""supported"": true}}",0.60956234,359,56.24386377,True,0.65284866,85,37.80492775,True,0.64299965,126,41.91580028,True,0.49648297,694,97.85794000,True
TXN0000201737,C009719,2024-11-07 12:23:41,escalate_to_merchant,0.90000000,1,escalate_to_merchant,0,payment_link,retry_payment,0.60976750,0.01187354,True,insufficient_probability_margin,True,"{""escalate_to_merchant"": {""action_count"": 694, ""effective_sample_size"": 97.85794, ""probability"": 0.53645879, ""supported"": true}, ""payment_link"": {""action_count"": 85, ""effective_sample_size"": 37.80492775, ""probability"": 0.63486952, ""supported"": true}, ""retry_payment"": {""action_count"": 359, ""effective_sample_size"": 56.24386377, ""probability"": 0.6097675, ""supported"": true}, ""whatsapp_reminder"": {""action_count"": 126, ""effective_sample_size"": 41.91580028, ""probability"": 0.62299597, ""supported"": true}}",0.60976750,359,56.24386377,True,0.63486952,85,37.80492775,True,0.62299597,126,41.91580028,True,0.53645879,694,97.85794000,True
TXN0000155503,C004978,2024-11-07 12:29:38,payment_link,0.90000000,1,payment_link,0,payment_link,retry_payment,0.51782531,0.01549160,True,insufficient_probability_margin,True,"{""escalate_to_merchant"": {""action_count"": 65, ""effective_sample_size"": 18.84615345, ""probability"": 0.35424918, ""supported"": true}, ""payment_link"": {""action_count"": 218, ""effective_sample_size"": 30.47265689, ""probability"": 0.57939595, ""supported"": true}, ""retry_payment"": {""action_count"": 129, ""effective_sample_size"": 19.07760664, ""probability"": 0.51782531, ""supported"": true}, ""whatsapp_reminder"": {""action_count"": 34, ""effective_sample_size"": 21.95535821, ""probability"": 0.56390435, ""supported"": true}}",0.51782531,129,19.07760664,True,0.57939595,218,30.47265689,True,0.56390435,34,21.95535821,True,0.35424918,65,18.84615345,True
TXN0000014480,C003183,2024-11-07 13:07:03,retry_payment,0.90000000,1,retry_payment,0,payment_link,payment_link,0.66774082,0.03703594,False,highest_supported_probability,True,"{""escalate_to_merchant"": {""action_count"": 685, ""effective_sample_size"": 101.1676816, ""probability"": 0.47335729, ""supported"": true}, ""payment_link"": {""action_count"": 55, ""effective_sample_size"": 50.36414754, ""probability"": 0.66774082, ""supported"": true}, ""retry_payment"": {""action_count"": 382, ""effective_sample_size"": 61.49646714, ""probability"": 0.62296766, ""supported"": true}, ""whatsapp_reminder"": {""action_count"": 122, ""effective_sample_size"": 42.51287438, ""probability"": 0.63070488, ""supported"": true}}",0.62296766,382,61.49646714,True,0.66774082,55,50.36414754,True,0.63070488,122,42.51287438,True,0.47335729,685,101.16768160,True
TXN0000191292,C004807,2024-11-07 13:50:29,whatsapp_reminder,0.90000000,0,whatsapp_reminder,0,whatsapp_reminder,whatsapp_reminder,0.54465115,0.12273583,False,highest_supported_probability,True,"{""escalate_to_merchant"": {""action_count"": 88, ""effective_sample_size"": 12.6942991, ""probability"": 0.42191532, ""supported"": true}, ""payment_link"": {""action_count"": 6, ""effective_sample_size"": 6.0, ""probability"": 0.51570797, ""supported"": false}, ""retry_payment"": {""action_count"": 49, ""effective_sample_size"": 7.90577463, ""probability"": 0.47478878, ""supported"": false}, ""whatsapp_reminder"": {""action_count"": 63, ""effective_sample_size"": 11.63500628, ""probability"": 0.54465115, ""supported"": true}}",0.47478878,49,7.90577463,False,0.51570797,6,6.00000000,False,0.54465115,63,11.63500628,True,0.42191532,88,12.69429910,True
TXN0000071205,C006458,2024-11-07 14:35:52,retry_payment,0.90000000,1,retry_payment,0,whatsapp_reminder,retry_payment,0.63186574,,True,single_supported_candidate,True,"{""escalate_to_merchant"": {""action_count"": 12, ""effective_sample_size"": 7.36805008, ""probability"": 0.53654808, ""supported"": false}, ""payment_link"": {""action_count"": 25, ""effective_sample_size"": 3.45418296, ""probability"": 0.71294665, ""supported"": false}, ""retry_payment"": {""action_count"": 58, ""effective_sample_size"": 8.97709815, ""probability"": 0.63186574, ""supported"": true}, ""whatsapp_reminder"": {""action_count"": 10, ""effective_sample_size"": 3.5296262, ""probability"": 0.71580642, ""supported"": false}}",0.63186574,58,8.97709815,True,0.71294665,25,3.45418296,False,0.71580642,10,3.52962620,False,0.53654808,12,7.36805008,False
TXN0000180168,C001004,2024-11-07 14:45:46,escalate_to_merchant,0.03333333,1,retry_payment,0,payment_link,escalate_to_merchant,0.48939329,,True,no_supported_candidate_safety_fallback,False,"{""escalate_to_merchant"": {""action_count"": 1, ""effective_sample_size"": 1.0, ""probability"": 0.48939329, ""supported"": false}, ""payment_link"": {""action_count"": 2, ""effective_sample_size"": 2.0, ""probability"": 0.63646466, ""supported"": false}, ""retry_payment"": {""action_count"": 19, ""effective_sample_size"": 3.41762696, ""probability"": 0.60713172, ""supported"": false}, ""whatsapp_reminder"": {""action_count"": 6, ""effective_sample_size"": 6.0, ""probability"": 0.62840658, ""supported"": false}}",0.60713172,19,3.41762696,False,0.63646466,2,2.00000000,False,0.62840658,6,6.00000000,False,0.48939329,1,1.00000000,False
TXN0000183443,C002328,2024-11-07 15:25:15,retry_payment,0.90000000,1,retry_payment,0,whatsapp_reminder,whatsapp_reminder,0.63093835,0.02892071,False,highest_supported_probability,True,"{""escalate_to_merchant"": {""action_count"": 237, ""effective_sample_size"": 33.53941007, ""probability"": 0.46562734, ""supported"": true}, ""payment_link"": {""action_count"": 9, ""effective_sample_size"": 9.0, ""probability"": 0.61246109, ""supported"": false}, ""retry_payment"": {""action_count"": 126, ""effective_sample_size"": 18.74890631, ""probability"": 0.60201764, ""supported"": true}, ""whatsapp_reminder"": {""action_count"": 73, ""effective_sample_size"": 15.08078281, ""probability"": 0.63093835, ""supported"": true}}",0.60201764,126,18.74890631,True,0.61246109,9,9.00000000,False,0.63093835,73,15.08078281,True,0.46562734,237,33.53941007,True
TXN0000142917,C007005,2024-11-07 15:48:18,retry_payment,0.90000000,0,retry_payment,0,payment_link,escalate_to_merchant,0.52069610,,True,no_supported_candidate_safety_fallback,False,"{""escalate_to_merchant"": {""action_count"": 11, ""effective_sample_size"": 2.7055214, ""probability"": 0.5206961, ""supported"": false}, ""payment_link"": {""action_count"": 8, ""effective_sample_size"": 4.29589038, ""probability"": 0.67457545, ""supported"": false}, ""retry_payment"": {""action_count"": 49, ""effective_sample_size"": 7.2393814, ""probability"": 0.59514642, ""supported"": false}, ""whatsapp_reminder"": {""action_count"": 23, ""effective_sample_size"": 3.80324523, ""probability"": 0.66465813, ""supported"": false}}",0.59514642,49,7.23938140,False,0.67457545,8,4.29589038,False,0.66465813,23,3.80324523,False,0.52069610,11,2.70552140,False
